image,film,ligand,sa,kd,l
mf#rh#11539#L#dpmg#5648#18,mf5648,dpmg,108.3,0.5,1.09
mf#rh#11539#L#dpmg#5648#19,mf5648,dpmg,108.3,0.5,1.09
mf#rh#11539#L#dpmg#5648#20,mf5648,dpmg,108.3,0.5,1.09
mf#rh#11539#L#dpmg#5648#21,mf5648,dpmg,108.3,0.5,1.09
mf#rh#11539#L#dpmg#5648#22,mf5648,dpmg,108.3,0.5,1.09
mf#rh#11539#L#dpmg#5648#23,mf5648,dpmg,108.3,0.5,1.09
mf#rh#11539#L#dpmg#5648#24,mf5648,dpmg,108.3,0.5,1.09
mf#rh#11539#L#dpmg#5648#25,mf5648,dpmg,108.3,0.5,1.09
mf#rh#11539#L#dpmg#5648#26,mf5648,dpmg,108.3,0.5,1.09
mf#rh#11539#L#dpmg#5648#27,mf5648,dpmg,108.3,0.5,1.09
mf#rh#11539#L#dpmg#5648#28,mf5648,dpmg,108.3,0.5,1.09
mf#rh#11539#L#dpmg#5648#29,mf5648,dpmg,108.3,0.5,1.09
mf#rh#11539#L#dpmg#5648#30,mf5648,dpmg,108.3,0.5,1.09
mf#rh#11539#L#dpmg#5648#31,mf5648,dpmg,108.3,0.5,1.09
mf#rh#11539#L#dpmg#5648#32,mf5648,dpmg,108.3,0.5,1.09
mf#rh#11539#L#dpmg#5648#33,mf5648,dpmg,108.3,0.5,1.09
mf#rh#11539#L#dpmg#5648#34,mf5648,dpmg,108.3,0.5,1.09
mf#rh#11539#L#dpmg#5648#35,mf5648,dpmg,108.3,0.5,1.09
mf#rh#11539#L#dpmg#5648#36,mf5648,dpmg,108.3,0.5,1.09
mf#rh#11539#L#dpmg#5648#37,mf5648,dpmg,108.3,0.5,1.09
mf#rh#11539#L#dpmg#5648#38,mf5648,dpmg,108.3,0.5,1.09
mf#rh#11539#L#dpmg#5648#39,mf5648,dpmg,108.3,0.5,1.09
mf#rh#11539#L#dpmg#5648#40,mf5648,dpmg,108.3,0.5,1.09
mf#rh#11539#L#dpmg#5648#41,mf5648,dpmg,108.3,0.5,1.09
mf#rh#11539#L#dpmg#5648#42,mf5648,dpmg,108.3,0.5,1.09
mf#rh#11539#L#dpmg#5648#43,mf5648,dpmg,108.3,0.5,1.09
mf#rh#11539#L#dpmg#5648#44,mf5648,dpmg,108.3,0.5,1.09
mf#rh#11539#L#dpmg#5648#45,mf5648,dpmg,108.3,0.5,1.09
mf#rh#11539#L#dpmg#5648#46,mf5648,dpmg,108.3,0.5,1.09
mf#rh#11539#L#dpmg#5648#47,mf5648,dpmg,108.3,0.5,1.09
mf#rh#11539#L#dpmg#5648#48,mf5648,dpmg,108.3,0.5,1.09
mf#rh#11539#L#dpmg#5648#49,mf5648,dpmg,108.3,0.5,1.09
mf#rh#11539#L#dpmg#5648#50,mf5648,dpmg,108.3,0.5,1.09
mf#rh#11539#L#dpmg#5648#51,mf5648,dpmg,108.3,0.5,1.09
mf#rh#11539#L#dpmg#5648#52,mf5648,dpmg,108.3,0.5,1.09
mf#rh#11539#L#dpmg#5648#53,mf5648,dpmg,108.3,0.5,1.09
mf#rh#11539#L#dpmg#5649#54,mf5649,dpmg,108.3,0.5,1.09
mf#rh#11539#L#dpmg#5649#55,mf5649,dpmg,108.3,0.5,1.09
mf#rh#11539#L#dpmg#5649#56,mf5649,dpmg,108.3,0.5,1.09
mf#rh#11539#L#dpmg#5649#57,mf5649,dpmg,108.3,0.5,1.09
mf#rh#11539#L#dpmg#5649#58,mf5649,dpmg,108.3,0.5,1.09
mf#rh#11539#L#dpmg#5649#59,mf5649,dpmg,108.3,0.5,1.09
mf#rh#11539#L#dpmg#5649#60,mf5649,dpmg,108.3,0.5,1.09
mf#rh#11539#L#dpmg#5649#61,mf5649,dpmg,108.3,0.5,1.09
mf#rh#11539#L#dpmg#5649#62,mf5649,dpmg,108.3,0.5,1.09
mf#rh#11539#L#dpmg#5649#63,mf5649,dpmg,108.3,0.5,1.09
mf#rh#11539#L#dpmg#5649#64,mf5649,dpmg,108.3,0.5,1.09
,
mf#rh#11539#L#zm24#5660#01,mf5660,zm24,23.47,2.04,2.02
mf#rh#11539#L#zm24#5660#02,mf5660,zm24,23.47,2.04,2.02
mf#rh#11539#L#zm24#5660#03,mf5660,zm24,23.47,2.04,2.02
mf#rh#11539#L#zm24#5660#04,mf5660,zm24,23.47,2.04,2.02
mf#rh#11539#L#zm24#5660#05,mf5660,zm24,23.47,2.04,2.02
mf#rh#11539#L#zm24#5660#06,mf5660,zm24,23.47,2.04,2.02
mf#rh#11539#L#zm24#5660#07,mf5660,zm24,23.47,2.04,2.02
mf#rh#11539#L#zm24#5660#08,mf5660,zm24,23.47,2.04,2.02
mf#rh#11539#L#zm24#5660#09,mf5660,zm24,23.47,2.04,2.02
mf#rh#11539#L#zm24#5660#10,mf5660,zm24,23.47,2.04,2.02
mf#rh#11539#L#zm24#5660#11,mf5660,zm24,23.47,2.04,2.02
mf#rh#11539#L#zm24#5660#12,mf5660,zm24,23.47,2.04,2.02
mf#rh#11539#L#zm24#5660#13,mf5660,zm24,23.47,2.04,2.02
mf#rh#11539#L#zm24#5660#14,mf5660,zm24,23.47,2.04,2.02
mf#rh#11539#L#zm24#5660#15,mf5660,zm24,23.47,2.04,2.02
mf#rh#11539#L#zm24#5660#16,mf5660,zm24,23.47,2.04,2.02
mf#rh#11539#L#zm24#5660#17,mf5660,zm24,23.47,2.04,2.02
mf#rh#11539#L#zm24#5660#18,mf5660,zm24,23.47,2.04,2.02
mf#rh#11539#L#zm24#5660#19,mf5660,zm24,23.47,2.04,2.02
mf#rh#11539#L#zm24#5660#20,mf5660,zm24,23.47,2.04,2.02
mf#rh#11539#L#zm24#5660#21,mf5660,zm24,23.47,2.04,2.02
mf#rh#11539#L#zm24#5660#22,mf5660,zm24,23.47,2.04,2.02
mf#rh#11539#L#zm24#5660#23,mf5660,zm24,23.47,2.04,2.02
mf#rh#11539#L#zm24#5660#24,mf5660,zm24,23.47,2.04,2.02
mf#rh#11539#L#zm24#5660#25,mf5660,zm24,23.47,2.04,2.02
mf#rh#11539#L#zm24#5660#26,mf5660,zm24,23.47,2.04,2.02
mf#rh#11539#L#zm24#5660#27,mf5660,zm24,23.47,2.04,2.02
mf#rh#11539#L#zm24#5660#28,mf5660,zm24,23.47,2.04,2.02
mf#rh#11539#L#zm24#5660#29,mf5660,zm24,23.47,2.04,2.02
mf#rh#11539#L#zm24#5660#30,mf5660,zm24,23.47,2.04,2.02
mf#rh#11539#L#zm24#5660#31,mf5660,zm24,23.47,2.04,2.02
mf#rh#11539#L#zm24#5660#32,mf5660,zm24,23.47,2.04,2.02
mf#rh#11539#L#zm24#5660#33,mf5660,zm24,23.47,2.04,2.02
mf#rh#11539#L#zm24#5660#34,mf5660,zm24,23.47,2.04,2.02
mf#rh#11539#L#zm24#5660#35,mf5660,zm24,23.47,2.04,2.02
mf#rh#11539#L#zm24#5661#36,mf5661,zm24,23.47,2.04,2.02
mf#rh#11539#L#zm24#5661#37,mf5661,zm24,23.47,2.04,2.02
mf#rh#11539#L#zm24#5661#38,mf5661,zm24,23.47,2.04,2.02
mf#rh#11539#L#zm24#5661#39,mf5661,zm24,23.47,2.04,2.02
mf#rh#11539#L#zm24#5661#40,mf5661,zm24,23.47,2.04,2.02
mf#rh#11539#L#zm24#5661#41,mf5661,zm24,23.47,2.04,2.02
mf#rh#11539#L#zm24#5661#42,mf5661,zm24,23.47,2.04,2.02
mf#rh#11539#L#zm24#5661#43,mf5661,zm24,23.47,2.04,2.02
mf#rh#11539#L#zm24#5661#44,mf5661,zm24,23.47,2.04,2.02
mf#rh#11539#L#zm24#5661#45,mf5661,zm24,23.47,2.04,2.02
mf#rh#11539#L#zm24#5661#46,mf5661,zm24,23.47,2.04,2.02
mf#rh#11539#L#zm24#5661#47,mf5661,zm24,23.47,2.04,2.02
mf#rh#11539#L#zm24#5661#48,mf5661,zm24,23.47,2.04,2.02
mf#rh#11539#L#zm24#5661#49,mf5661,zm24,23.47,2.04,2.02
mf#rh#11539#L#zm24#5661#50,mf5661,zm24,23.47,2.04,2.02
mf#rh#11539#L#zm24#5661#51,mf5661,zm24,23.47,2.04,2.02
mf#rh#11539#L#zm24#5661#52,mf5661,zm24,23.47,2.04,2.02
mf#rh#11539#L#zm24#5661#53,mf5661,zm24,23.47,2.04,2.02
mf#rh#11539#L#zm24#5661#54,mf5661,zm24,23.47,2.04,2.02
mf#rh#11539#L#zm24#5661#55,mf5661,zm24,23.47,2.04,2.02
mf#rh#11539#L#zm24#5661#56,mf5661,zm24,23.47,2.04,2.02
mf#rh#11539#L#zm24#5661#57,mf5661,zm24,23.47,2.04,2.02
mf#rh#11539#L#zm24#5661#58,mf5661,zm24,23.47,2.04,2.02
mf#rh#11539#L#zm24#5661#59,mf5661,zm24,23.47,2.04,2.02
mf#rh#11539#L#zm24#5661#60,mf5661,zm24,23.47,2.04,2.02
mf#rh#11539#L#zm24#5661#61,mf5661,zm24,23.47,2.04,2.02
mf#rh#11539#L#zm24#5661#62,mf5661,zm24,23.47,2.04,2.02
mf#rh#11539#L#zm24#5661#63,mf5661,zm24,23.47,2.04,2.02
mf#rh#11539#L#zm24#5661#64,mf5661,zm24,23.47,2.04,2.02
